id,publicaddress,caseNumber,precinct,reportedDate,reportedDateTime,offense,description,centerLong,centerLat,centerX,centerY,neighborhood
15557,0035XX PORTLAND AVE,MP2023312785,3,2023/11/22 00:00:00+00,2023/11/22 18:37:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26761,44.93867,-10382502.81,5611872.175,Central
15558,0018XX LAKE ST E,MP2023312791,3,2023/11/22 00:00:00+00,2023/11/22 19:21:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24805,44.94837,-10380325.39,5613397.092,Powderhorn Park
15559,0028XX NEWTON AVE N,MP2023312821,4,2023/11/22 00:00:00+00,2023/11/22 19:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30569,45.00871,-10386741.94,5622893.433,Jordan
15560,26TH ST W / HARRIET AVE,MP2023312882,5,2023/11/22 00:00:00+00,2023/11/22 22:16:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28551,44.95554,-10384495.35,5614524.221,Whittier
15561,BLOOMINGTON AVE / 26TH ST E,MP2023313222,3,2023/11/23 00:00:00+00,2023/11/23 10:41:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25243,44.95554,-10380812.53,5614524.721,East Phillips
15562,22ND ST E / 3RD AVE S,MP2023313261,5,2023/11/23 00:00:00+00,2023/11/23 11:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27274,44.9609,-10383074.24,5615368.252,Whittier
15563,0035XX 38TH ST W,MP2023313321,5,2023/11/23 00:00:00+00,2023/11/23 13:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.32455,44.93403,-10388841.34,5611142.586,Linden Hills
15564,0052XX VINCENT AVE S,MP2023313382,5,2023/11/23 00:00:00+00,2023/11/23 17:41:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31629,44.90791,-10387921.56,5607035.95,Fulton
15566,0035XX 1ST AVE S,MP2023313458,5,2023/11/23 00:00:00+00,2023/11/23 18:21:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27663,44.93864,-10383507.22,5611866.632,Lyndale
15569,0035XX MINNEHAHA AVE,MP2023314668,3,2023/11/25 00:00:00+00,2023/11/25 14:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22681,44.93815,-10377960.98,5611789.397,Howe
15570,0038XX 45TH ST E,MP2023314682,3,2023/11/25 00:00:00+00,2023/11/25 14:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21663,44.92154,-10376827.74,5609177.618,Hiawatha
15574,0028XX UNIVERSITY AVE SE,MP2023221551,2,2023/08/19 00:00:00+00,2023/08/19 11:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21693,44.97166,-10376860.67,5617060.639,Prospect Park - East River Road
15581,4TH AVE S / LAKE ST E,MP2023225649,3,2023/08/23 00:00:00+00,2023/08/23 12:58:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2703,44.94835,-10382802.61,5613394.195,Phillips West
15582,0032XX GIRARD AVE N,MP2023225672,4,2023/08/23 00:00:00+00,2023/08/23 11:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29685,45.01406,-10385757.85,5623735.469,Folwell
15583,0060XX SHERIDAN AVE S,MP2023225684,5,2023/08/23 00:00:00+00,2023/08/23 12:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31248,44.89346,-10387497.29,5604763.887,Armatage
15584,0014XX PORTLAND AVE,MP2023225702,1,2023/08/23 00:00:00+00,2023/08/23 13:34:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26766,44.96849,-10382508.09,5616561.532,Elliot Park
15585,29TH ST E / CLINTON AVE,MP2023225772,3,2023/08/23 00:00:00+00,2023/08/23 14:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27156,44.95008,-10382942.01,5613665.241,Phillips West
15588,0003XX LAKE ST E,MP2023225861,3,2023/08/23 00:00:00+00,2023/08/23 15:48:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27095,44.94835,-10382874.6,5613394.308,Central
15593,0026XX CENTRAL AVE NE,MP2023225937,2,2023/08/23 00:00:00+00,2023/08/23 17:23:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24734,45.01587,-10380246.43,5624019.995,Audubon Park
15598,0018XX COMO AVE SE,MP2023225998,2,2023/08/23 00:00:00+00,2023/08/23 18:14:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22625,44.98784,-10377899.04,5619606.615,Como
15599,15TH AVE N / PENN AVE N,MP2023226006,4,2023/08/23 00:00:00+00,2023/08/23 21:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30822,44.99415,-10387023.35,5620601.236,Willard - Hay
15600,0006XX 1ST AVE NE,MP2023226088,2,2023/08/23 00:00:00+00,2023/08/23 19:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25228,44.99066,-10380796.86,5620051.513,Nicollet Island - East Bank
15603,0026XX OAKLAND AVE,MP2023226113,3,2023/08/23 00:00:00+00,2023/08/23 19:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26641,44.95464,-10382369.01,5614382.762,Phillips West
15604,0018XX CENTRAL AVE NE,MP2023226118,2,2023/08/23 00:00:00+00,2023/08/23 19:37:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24737,45.00642,-10380249.26,5622532.467,Windom Park
15610,0007XX 1ST ST N,MP2023226282,1,2023/08/23 00:00:00+00,2023/08/23 22:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27353,44.98855,-10383162.23,5619719.5,North Loop
15612,0004XX SPRUCE PL,MP2023226320,1,2023/08/23 00:00:00+00,2023/08/23 23:56:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28185,44.97228,-10384088.04,5617158.325,Loring Park
15614,27TH ST E / STEVENS AVE,MP2023226370,5,2023/08/24 00:00:00+00,2023/08/24 01:34:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27534,44.95373,-10383363.16,5614240.873,Whittier
15616,0010XX 47TH AVE N,MP2023226436,4,2023/08/24 00:00:00+00,2023/08/24 07:16:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29336,45.04025,-10385368.98,5627860.913,Lind - Bohanon
15617,0017XX MONROE ST NE,MP2023226437,2,2023/08/24 00:00:00+00,2023/08/24 07:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25247,45.00553,-10380817.05,5622392.119,Logan Park
15620,0040XX DUPONT AVE N,MP2023226470,4,2023/08/24 00:00:00+00,2023/08/24 07:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29319,45.02858,-10385350.93,5626021.305,Webber - Camden
15621,0028XX 27TH AVE S,MP2023226487,3,2023/08/24 00:00:00+00,2023/08/24 10:05:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23314,44.95107,-10378665.47,5613821.221,Longfellow
15623,0037XX 30 1/2 ST W,MP2023226495,5,2023/08/24 00:00:00+00,2023/08/24 08:08:00+00,AUTOTH,AUTOMOBILE THEFT,-93.32695,44.94782,-10389108.0,5613311.005,West Maka Ska
15624,0008XX HENNEPIN AVE E,MP2023226516,2,2023/08/24 00:00:00+00,2023/08/24 08:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24777,44.99097,-10380294.18,5620099.831,Marcy Holmes
15626,0029XX 32ND ST E,MP2023226561,3,2023/08/24 00:00:00+00,2023/08/24 10:26:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22921,44.94497,-10378227.97,5612863.067,Longfellow
15627,0038XX 45TH ST E,MP2023226576,3,2023/08/24 00:00:00+00,2023/08/24 10:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21663,44.92154,-10376827.74,5609177.618,Hiawatha
15628,0032XX 16TH AVE S,MP2023226600,3,2023/08/24 00:00:00+00,2023/08/24 10:37:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2512,44.94383,-10380675.71,5612683.049,Powderhorn Park
15630,0032XX 23RD AVE S,MP2023226636,3,2023/08/24 00:00:00+00,2023/08/24 12:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23892,44.94384,-10379309.65,5612684.559,Corcoran
15631,0017XX 41ST AVE N,MP2023226641,4,2023/08/24 00:00:00+00,2023/08/24 11:37:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30118,45.02946,-10386240.0,5626159.766,Webber - Camden
15632,0031XX HARRIET AVE,MP2023226732,5,2023/08/24 00:00:00+00,2023/08/24 13:38:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28557,44.94567,-10384502.23,5612972.425,Lyndale
15634,0015XX MARSHALL ST NE,MP2023709753,2,2023/08/19 00:00:00+00,2023/08/19 21:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27116,45.00254,-10382898.23,5621921.783,Sheridan
15654,0039XX 1ST AVE S,MP2023280806,5,2023/10/19 00:00:00+00,2023/10/19 15:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27662,44.9314,-10383506.14,5610728.69,King Field
15659,0033XX 23RD AVE S,MP2023281606,3,2023/10/20 00:00:00+00,2023/10/20 17:31:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23892,44.94214,-10379309.1,5612416.6,Corcoran
15660,0029XX CHICAGO AVE,MP2023281612,3,2023/10/20 00:00:00+00,2023/10/20 14:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26267,44.94884,-10381953.15,5613470.936,Midtown Phillips
15662,0050XX KNOX AVE S,MP2023281690,5,2023/10/20 00:00:00+00,2023/10/20 15:28:00+00,AUTOTH,AUTOMOBILE THEFT,-93.3023,44.91234,-10386365.04,5607732.43,Lynnhurst
15664,0040XX LINDEN HILLS BLVD,MP2023281704,5,2023/10/20 00:00:00+00,2023/10/20 16:46:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31148,44.92901,-10387386.93,5610352.896,Linden Hills
15666,SPRING ST NE / FILLMORE ST NE,MP2023281735,2,2023/10/20 00:00:00+00,2023/10/20 17:28:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24225,44.9951,-10379679.29,5620749.954,Beltrami
15669,0011XX 25TH ST W,MP2023281798,5,2023/10/20 00:00:00+00,2023/10/20 15:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29376,44.95733,-10385413.85,5614806.232,Lowry Hill East
15671,0004XX WASHINGTON AVE N,MP2023281911,1,2023/10/20 00:00:00+00,2023/10/20 19:27:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2736,44.98531,-10383169.44,5619208.489,North Loop
15672,WASHINGTON AVE N / 1ST AVE N,MP2023281938,1,2023/10/20 00:00:00+00,2023/10/20 18:03:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27022,44.98291,-10382792.96,5618831.231,North Loop
15674,0025XX HAYES ST NE,MP2023281991,2,2023/10/20 00:00:00+00,2023/10/20 18:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23459,45.0142,-10378827.27,5623756.522,Audubon Park
15677,GROVELAND TERR / BRYANT AVE S,MP2023282114,5,2023/10/20 00:00:00+00,2023/10/20 16:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29057,44.96819,-10385058.54,5616514.4,Lowry Hill
15685,0008XX ELWOOD AVE N,MP2023306596,4,2023/11/16 00:00:00+00,2023/11/16 01:08:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30186,44.98696,-10386315.78,5619469.069,Near - North
15689,0032XX NICOLLET AVE,MP2023307558,5,2023/11/17 00:00:00+00,2023/11/17 18:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27792,44.94304,-10383650.83,5612558.47,Lyndale
15693,0004XX 3RD AVE NE,MP2023308317,2,2023/11/17 00:00:00+00,2023/11/17 22:50:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2563,44.99176,-10381244.2,5620223.991,St. Anthony West
15694,0006XX MORGAN AVE N,MP2023308369,4,2023/11/18 00:00:00+00,2023/11/18 03:33:00+00,AUTOTH,AUTOMOBILE THEFT,-93.3045,44.98539,-10386609.1,5619222.009,Near - North
15696,0022XX ALDRICH AVE N,MP2023308572,4,2023/11/18 00:00:00+00,2023/11/18 06:58:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28952,45.00204,-10384941.65,5621842.104,Hawthorne
15697,0002XX UNIVERSITY AVE SE,MP2023308590,2,2023/11/18 00:00:00+00,2023/11/18 07:56:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25275,44.98596,-10380848.46,5619311.224,Marcy Holmes
15698,0024XX BLOOMINGTON AVE,MP2023308595,3,2023/11/17 00:00:00+00,2023/11/17 23:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25239,44.95824,-10380808.85,5614948.943,East Phillips
15700,0032XX GIRARD AVE N,MP2023308661,4,2023/11/18 00:00:00+00,2023/11/18 10:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29685,45.01406,-10385757.85,5623735.469,Folwell
15701,0033XX BROADWAY ST NE,MP2023308691,2,2023/11/18 00:00:00+00,2023/11/18 11:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21578,44.99943,-10376732.9,5621431.934,Mid - City Industrial
15702,0013XX GRAND ST NE,MP2023308696,2,2023/11/18 00:00:00+00,2023/11/18 11:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26896,45.00115,-10382653.57,5621702.143,Sheridan
15705,0032XX BLAISDELL AVE,MP2023308721,5,2023/11/18 00:00:00+00,2023/11/18 11:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27971,44.94383,-10383849.39,5612683.094,Lyndale
15707,0006XX QUINCY ST NE,MP2023308777,2,2023/11/18 00:00:00+00,2023/11/18 14:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25116,44.99599,-10380671.21,5620890.907,St. Anthony East
15713,0022XX IRVING AVE S,MP2023308916,5,2023/11/18 00:00:00+00,2023/11/18 15:46:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29972,44.96042,-10386076.98,5615293.078,East Isles
15715,0003XX 11TH AVE SE,MP2023308950,2,2023/11/18 00:00:00+00,2023/11/18 16:09:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24032,44.98166,-10379465.12,5618634.487,Marcy Holmes
15716,0014XX FRANKLIN AVE E,MP2023309027,3,2023/11/18 00:00:00+00,2023/11/18 17:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25513,44.96273,-10381113.16,5615655.576,Ventura Village
15717,0013XX QUINCY ST NE,MP2023309060,2,2023/11/18 00:00:00+00,2023/11/18 18:05:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25124,45.00051,-10380680.16,5621601.562,Logan Park
15718,0011XX MARSHALL ST NE,MP2023309117,2,2023/11/18 00:00:00+00,2023/11/18 20:19:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26886,44.99841,-10382641.8,5621271.336,St. Anthony West
15719,0006XX POLK ST NE,MP2023309139,2,2023/11/18 00:00:00+00,2023/11/18 20:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24432,44.99547,-10379910.42,5620808.971,Beltrami
15720,21ST ST E / CHICAGO AVE,MP2023309177,3,2023/11/18 00:00:00+00,2023/11/18 20:38:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26256,44.96181,-10381940.89,5615511.054,Ventura Village
15721,0026XX RUSSELL AVE N,MP2023309206,4,2023/11/18 00:00:00+00,2023/11/18 22:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31077,45.00738,-10387307.63,5622683.4,Willard - Hay
15722,0027XX LYNDALE AVE S,MP2023309217,5,2023/11/18 00:00:00+00,2023/11/18 20:56:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28806,44.95284,-10384779.39,5614100.64,Lowry Hill East
15723,0037XX 3RD AVE S,MP2023309252,3,2023/11/18 00:00:00+00,2023/11/18 22:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27273,44.93504,-10383073.23,5611301.215,Central
15724,6TH AVE NE / MAIN ST NE,MP2023309260,2,2023/11/18 00:00:00+00,2023/11/18 21:59:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26358,44.99341,-10382053.93,5620484.18,St. Anthony West
15726,26TH AVE S / 7TH ST S,MP2023309373,1,2023/11/19 00:00:00+00,2023/11/19 00:31:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23457,44.9666,-10378824.47,5616265.071,Cedar Riverside
15729,0034XX HAYES ST NE,MP2023309450,2,2023/11/19 00:00:00+00,2023/11/19 01:49:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23464,45.0312,-10378832.75,5626434.883,Waite Park
15733,0019XX DREW AVE S,MP2023309519,4,2023/11/19 00:00:00+00,2023/11/19 03:43:00+00,AUTOTH,AUTOMOBILE THEFT,-93.32554,44.96397,-10388951.61,5615851.308,Bryn - Mawr
15736,0002XX 5TH ST SE,MP2023309733,2,2023/11/19 00:00:00+00,2023/11/19 11:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2512,44.98792,-10380676.16,5619620.031,Marcy Holmes
15740,0011XX 14TH AVE SE,MP202364994,2,2023/03/18 00:00:00+00,2023/03/18 15:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23204,44.99237,-10378542.9,5620320.597,Como
15745,24TH ST E / STEVENS AVE,MP202366428,5,2023/03/20 00:00:00+00,2023/03/20 11:31:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2753,44.9592,-10383358.61,5615100.628,Whittier
15746,48TH ST E / CLINTON AVE,MP202366434,3,2023/03/20 00:00:00+00,2023/03/20 07:06:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2716,44.91608,-10382946.5,5608319.108,Field
15747,0027XX PILLSBURY AVE,MP202366454,5,2023/03/20 00:00:00+00,2023/03/20 07:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28132,44.95284,-10384029.22,5614100.784,Whittier
15748,0005XX 8TH ST SE,MP202366457,2,2023/03/20 00:00:00+00,2023/03/20 08:27:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24446,44.98912,-10379926.2,5619808.422,Marcy Holmes
15750,0013XX THOMAS AVE N,MP202366472,1,2023/03/20 00:00:00+00,2023/03/20 07:43:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31334,44.99244,-10387593.87,5620331.3,Loring Park
15760,0018XX 28TH ST E,MP202366764,3,2023/03/20 00:00:00+00,2023/03/20 17:33:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24524,44.95196,-10380013.07,5613961.685,East Phillips
15761,0001XX LAKE ST E,MP202366781,5,2023/03/20 00:00:00+00,2023/03/20 21:03:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27603,44.94835,-10383440.45,5613394.398,Lyndale
15767,0023XX 6TH ST S,MP202366876,1,2023/03/20 00:00:00+00,2023/03/20 17:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23921,44.96776,-10379341.44,5616446.963,Cedar Riverside
15768,0047XX 16TH AVE S,MP202366880,3,2023/03/20 00:00:00+00,2023/03/20 17:09:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25113,44.91699,-10380667.84,5608463.445,Northrop
15769,0002XX LAKE ST W,MP202366886,5,2023/03/20 00:00:00+00,2023/03/20 21:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27881,44.94835,-10383749.39,5613393.448,Lyndale
15770,0022XX FREMONT AVE S,MP202366888,5,2023/03/20 00:00:00+00,2023/03/20 16:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29565,44.96002,-10385624.1,5615230.059,East Isles
15773,0028XX NICOLLET AVE,MP202366910,5,2023/03/20 00:00:00+00,2023/03/20 19:47:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2779,44.95145,-10383648.76,5613881.662,Whittier
15774,27TH ST W / NICOLLET AVE,MP202366914,5,2023/03/20 00:00:00+00,2023/03/20 17:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27788,44.95374,-10383646.52,5614241.453,Whittier
15776,0022XX NICOLLET AVE,MP202366947,5,2023/03/20 00:00:00+00,2023/03/20 17:36:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27784,44.96003,-10383641.22,5615231.457,Whittier
15777,0002XX LAKE ST W,MP202366959,5,2023/03/20 00:00:00+00,2023/03/20 21:46:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27881,44.94835,-10383749.39,5613393.448,Lyndale
15778,0052XX IRVING AVE N,MP202366960,4,2023/03/20 00:00:00+00,2023/03/20 17:47:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30047,45.05025,-10386160.59,5629435.084,Shingle Creek
15779,0028XX 38TH AVE S,MP202367011,3,2023/03/20 00:00:00+00,2023/03/20 18:53:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21784,44.95107,-10376961.95,5613821.233,Cooper
15780,0007XX 3RD ST N,MP202367081,1,2023/03/20 00:00:00+00,2023/03/20 22:04:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27879,44.98733,-10383746.9,5619526.776,North Loop
15783,0009XX 21ST AVE S,MP202367111,3,2023/03/20 00:00:00+00,2023/03/20 20:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24251,44.96338,-10379708.27,5615758.459,Seward
15784,0027XX MINNEHAHA AVE,MP202367121,3,2023/03/20 00:00:00+00,2023/03/20 21:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23716,44.95265,-10379112.65,5614070.201,Longfellow
15785,29TH ST W / PILLSBURY AVE,MP202367147,5,2023/03/20 00:00:00+00,2023/03/20 21:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28133,44.95075,-10384030.68,5613770.893,Whittier
15786,0010XX 22ND ST E,MP202367150,3,2023/03/20 00:00:00+00,2023/03/20 21:51:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25893,44.96092,-10381536.08,5615370.859,Ventura Village
15791,0031XX JOHNSON ST NE,MP202367271,2,2023/03/21 00:00:00+00,2023/03/21 00:32:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23712,45.02497,-10379108.88,5625453.59,Waite Park
15794,0040XX 16TH AVE S,MP202367304,3,2023/03/21 00:00:00+00,2023/03/21 02:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25112,44.92955,-10380667.66,5610437.697,Bancroft
15795,0013XX 7TH ST SE,MP202367309,2,2023/03/21 00:00:00+00,2023/03/21 03:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23413,44.98371,-10378775.35,5618956.862,Marcy Holmes
15796,0013XX ADAMS ST NE,MP202367330,2,2023/03/21 00:00:00+00,2023/03/21 06:56:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25627,45.00199,-10381240.4,5621834.807,Logan Park
15797,0035XX GIRARD AVE N,MP202367381,4,2023/03/21 00:00:00+00,2023/03/21 03:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29685,45.01947,-10385758.01,5624587.348,Folwell
15798,0022XX 7TH ST NE,MP202367402,2,2023/03/21 00:00:00+00,2023/03/21 07:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25794,45.01054,-10381426.24,5623180.907,Holland
15799,0043XX 11TH AVE S,MP202367437,3,2023/03/21 00:00:00+00,2023/03/21 09:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25874,44.92423,-10381515.91,5609600.322,Northrop
15800,0034XX 5TH AVE S,MP202367444,3,2023/03/21 00:00:00+00,2023/03/21 09:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26892,44.94048,-10382649.04,5612155.395,Central
15824,0030XX 46TH AVE S,MP2023171087,3,2023/06/30 00:00:00+00,2023/06/30 15:37:00+00,AUTOTH,AUTOMOBILE THEFT,-93.20762,44.94758,-10375825.16,5613272.899,Cooper
15834,0023XX HENNEPIN AVE,MP2023212221,5,2023/08/10 00:00:00+00,2023/08/10 14:01:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29371,44.95962,-10385408.15,5615166.853,Lowry Hill East
15835,13TH AVE SE / 5TH ST SE,MP2023212258,2,2023/08/10 00:00:00+00,2023/08/10 10:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23639,44.98203,-10379027.74,5618692.617,Marcy Holmes
15837,0005XX LAKE ST W,MP2023212307,5,2023/08/10 00:00:00+00,2023/08/10 15:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28619,44.94837,-10384570.82,5613396.485,Whittier
15838,0014XX LAUREL AVE,MP2023212344,1,2023/08/10 00:00:00+00,2023/08/10 11:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2836,44.97399,-10384282.49,5617427.924,Loring Park
15839,0007XX 26TH ST W,MP2023212355,5,2023/08/10 00:00:00+00,2023/08/10 11:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28868,44.95554,-10384847.83,5614525.15,Lowry Hill East
15842,0011XX LAKE ST E,MP2023212565,3,2023/08/10 00:00:00+00,2023/08/10 14:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25822,44.94836,-10381457.91,5613395.548,Powderhorn Park
15845,0031XX 4TH ST SE,MP2023212736,2,2023/08/10 00:00:00+00,2023/08/10 17:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21044,44.96999,-10376138.62,5616798.864,Prospect Park - East River Road
15846,0013XX 44TH AVE N,MP2023212769,4,2023/08/10 00:00:00+00,2023/08/10 19:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29642,45.03545,-10385709.67,5627103.465,Webber - Camden
15849,0034XX NICOLLET AVE,MP2023212809,5,2023/08/10 00:00:00+00,2023/08/10 18:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27792,44.94044,-10383650.08,5612149.968,Lyndale
15850,0006XX 1ST AVE N,MP2023212822,1,2023/08/10 00:00:00+00,2023/08/10 19:36:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27542,44.97917,-10383372.06,5618243.574,Downtown West
15851,PARK AVE / 34TH ST E,MP2023212827,3,2023/08/10 00:00:00+00,2023/08/10 21:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26512,44.94138,-10382225.67,5612297.208,Central
15854,29TH ST W / ALDRICH AVE S,MP2023212953,5,2023/08/10 00:00:00+00,2023/08/10 21:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28935,44.95004,-10384923.14,5613659.964,Lowry Hill East
15856,0002XX RIDGEWOOD AVE,MP2023213054,5,2023/08/10 00:00:00+00,2023/08/10 23:41:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28204,44.96398,-10384109.47,5615852.458,Steven's Square - Loring Heights
15860,0004XX 20TH AVE NE,MP2023213204,2,2023/08/11 00:00:00+00,2023/08/11 02:27:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26082,45.00855,-10381746.63,5622868.091,Holland
15861,0010XX MARSHALL ST NE,MP2023213226,2,2023/08/11 00:00:00+00,2023/08/11 04:16:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26832,44.99763,-10382582.09,5621148.551,St. Anthony West
15863,0043XX 18TH AVE S,MP2023213288,3,2023/08/11 00:00:00+00,2023/08/11 11:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24858,44.92423,-10380384.24,5609601.393,Northrop
15864,0025XX DELAWARE ST SE,MP2023213310,2,2023/08/11 00:00:00+00,2023/08/11 08:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22146,44.97218,-10377365.79,5617142.549,Prospect Park - East River Road
15865,27TH AVE SE / ESSEX ST SE,MP2023213327,2,2023/08/11 00:00:00+00,2023/08/11 08:28:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22017,44.97037,-10377221.87,5616857.989,Prospect Park - East River Road
15866,0003XX 7TH ST SE,MP2023213377,2,2023/08/11 00:00:00+00,2023/08/11 09:30:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24823,44.98933,-10380345.3,5619841.636,Marcy Holmes
